Registro,V avg [V],Van [V],Vbn [V],Vcn [V],Iavg [A],Ia [A],Ib [A] ,Ic [A],Uavg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],Freq [Hz],In [A],Ph(f),Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,Vmin@pn,Vmin@t,Vmax@pn,Vmax@t,Umin@pg,Umin@t,Umax@pg,Umax@t,Imin@p,Imin@t,Imax@p,Imax@t,PFmin@p,PF min@t,PFmax@p,PF max@t ,Freq min [Hz],Freq max [Hz],Freq avg [Hz],Freq min@t,Freq max@t,Status,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
12/04/2023 08:00,217.42,216.22,217.00,219.04,27.55,12.73,31.94,37.98,376.58,375.48,378.44,375.82,0.35,0.25,0.82,0.96,IND,CAP,CAP,CAP,1648.44,-694.90,-5671.48,8014.81,4418.88,2663.07,3982.40,-2226.58,4716.34,2752.24,6930.02,8318.35,59.98,63.94,A,215.77,215.64,218.45,372.77,377.74,375.12,216.48,216.79,219.24,374.77,379.14,376.25,216.97,217.37,219.78,376.04,380.40,377.24,8.45,12.90,26.72,10.95,17.91,35.05,16.55,32.91,38.98,0.00,0.00,0.98,IND,IND,CAP,0.36,0.96,0.97,CAP,CAP,CAP,0.00,0.00,0.91,CAP,CAP,CAP,B,12/04/2023 07:51,C,12/04/2023 07:52,A,12/04/2023 07:51,B,12/04/2023 07:54,A,12/04/2023 07:52,C,12/04/2023 07:55,A,12/04/2023 07:52,C,12/04/2023 07:59,59.95,60.03,60.00,12/04/2023 07:53,12/04/2023 07:55,Válido,-19011.00,56145.30,18567.15,-37578.15,-10594.07,14277.97,1841.95,-12436.02,-9788.08,-2642.97,1640.28,198.67,59060.12,7186.62,7186.62,109400.80,6118.41,6118.41,-108097.50,3583.55,3583.55,-18429.15,3583.55,3583.55,-18429.15,0.00,0.00,-17430.88
12/04/2023 08:10,217.43,216.60,216.64,219.04,25.50,13.25,19.65,43.60,376.59,374.75,379.03,375.99,0.85,0.65,0.47,0.96,IND,CAP,CAP,CAP,5304.06,-1877.07,-2009.97,9191.10,3333.22,2171.82,3752.77,-2591.37,6264.45,2870.58,4257.14,9549.42,60.02,51.05,A,215.57,215.96,218.16,373.72,377.17,374.39,216.34,216.93,218.97,375.30,378.57,375.85,216.78,217.77,219.48,376.74,379.54,376.60,10.99,18.10,23.11,12.69,27.62,38.74,14.68,34.32,45.33,0.01,0.86,0.97,IND,CAP,CAP,0.39,0.75,0.96,CAP,CAP,CAP,0.01,0.33,0.85,CAP,CAP,CAP,A,12/04/2023 08:05,C,12/04/2023 08:00,A,12/04/2023 08:08,B,12/04/2023 08:02,A,12/04/2023 08:06,C,12/04/2023 08:08,A,12/04/2023 08:04,C,12/04/2023 08:04,59.98,60.05,60.01,12/04/2023 08:01,12/04/2023 08:05,Válido,-19010.57,56145.74,18567.58,-37578.16,-10593.41,14278.62,1842.61,-12436.02,-9788.08,-2642.97,1640.91,198.71,59060.93,3242.21,7186.62,109400.80,1715.87,6118.41,-108097.50,2622.70,3583.55,-18429.15,2490.64,3583.55,-18429.15,132.06,0.00,-17430.88
12/04/2023 08:20,218.43,217.44,217.73,220.12,34.19,13.39,33.52,55.66,378.32,376.96,380.56,377.45,0.80,0.73,0.88,0.97,IND,CAP,CAP,CAP,3330.39,-2138.27,-6414.23,11882.89,2471.34,1974.85,3481.49,-2984.99,4147.17,2910.71,7298.16,12252.07,59.99,79.57,A,216.43,215.89,218.58,373.48,377.93,375.62,216.99,217.05,219.21,375.82,379.06,376.58,217.62,218.03,220.19,377.53,380.66,377.74,10.89,15.89,39.47,14.71,29.72,48.22,17.29,42.01,56.29,0.87,0.00,0.97,CAP,IND,CAP,0.77,0.79,0.96,CAP,CAP,CAP,0.43,0.00,0.90,CAP,CAP,CAP,B,12/04/2023 08:10,C,12/04/2023 08:19,A,12/04/2023 08:10,B,12/04/2023 08:19,A,12/04/2023 08:18,C,12/04/2023 08:19,C,12/04/2023 08:19,C,12/04/2023 08:15,59.97,60.04,60.01,12/04/2023 08:19,12/04/2023 08:11,Válido,-19010.15,56146.22,18568.03,-37578.19,-10592.99,14279.05,1843.03,-12436.02,-9788.08,-2642.97,1641.27,198.77,59061.60,932.69,4988.08,109400.80,300.31,3091.84,-108097.50,700.76,3616.22,-18429.15,448.74,3476.98,-18429.15,252.02,139.24,-17430.88
12/04/2023 08:30,219.43,218.06,219.14,221.08,42.64,20.51,44.62,62.79,380.05,379.01,382.40,378.74,0.27,0.77,0.94,0.98,IND,CAP,CAP,CAP,990.09,-3421.28,-9229.00,13640.36,3532.87,2879.55,3232.98,-2579.65,3668.99,4471.79,9778.88,13882.15,60.01,101.55,A,216.92,216.91,219.50,375.74,379.67,376.93,217.64,218.11,220.33,377.59,380.90,377.84,218.19,219.29,221.22,379.20,382.76,378.94,12.24,24.30,49.58,18.21,39.17,58.52,22.62,45.41,63.50,0.86,0.96,0.98,CAP,CAP,CAP,0.77,0.90,0.97,CAP,CAP,CAP,0.25,0.57,0.94,CAP,CAP,CAP,B,12/04/2023 08:21,C,12/04/2023 08:29,A,12/04/2023 08:21,B,12/04/2023 08:29,A,12/04/2023 08:20,C,12/04/2023 08:29,C,12/04/2023 08:28,B,12/04/2023 08:21,59.96,60.04,60.00,12/04/2023 08:20,12/04/2023 08:23,Válido,-19009.85,56146.53,18568.34,-37578.19,-10592.44,14279.60,1843.58,-12436.02,-9788.08,-2642.97,1641.81,198.78,59062.24,3527.14,3527.14,109400.80,1521.29,1521.29,-108097.50,2895.30,2895.30,-18429.15,2620.30,2620.30,-18429.15,275.00,275.00,-17430.88
12/04/2023 08:40,218.47,217.15,218.24,220.01,46.96,24.45,49.98,66.45,378.39,377.46,380.65,377.07,0.22,0.86,0.96,0.98,CAP,CAP,CAP,CAP,-676.71,-4569.00,-10456.48,14348.77,3002.62,2703.77,3105.79,-2806.95,3077.93,5309.06,10907.97,14620.74,59.99,109.69,A,216.84,217.86,219.45,376.76,380.00,376.45,217.96,218.75,220.81,378.41,382.03,378.40,218.53,219.51,221.38,379.64,383.05,379.41,19.75,27.89,58.57,23.48,43.02,66.45,26.43,50.19,69.76,0.88,0.96,0.99,CAP,CAP,CAP,0.84,0.93,0.98,CAP,CAP,CAP,0.67,0.84,0.97,CAP,CAP,CAP,A,12/04/2023 08:39,C,12/04/2023 08:36,C,12/04/2023 08:39,B,12/04/2023 08:36,A,12/04/2023 08:31,C,12/04/2023 08:39,C,12/04/2023 08:35,A,12/04/2023 08:31,59.96,60.04,60.00,12/04/2023 08:32,12/04/2023 08:33,Válido,-19009.63,56146.75,18568.56,-37578.19,-10591.88,14280.15,1844.13,-12436.02,-9788.08,-2642.97,1642.32,198.82,59062.86,2459.59,3527.14,109400.80,884.18,1521.29,-108097.50,2211.15,2895.30,-18429.15,2058.38,2620.30,-18429.15,152.77,275.00,-17430.88
12/04/2023 08:50,218.72,217.93,218.16,220.07,51.59,31.73,50.06,72.98,378.83,377.92,380.73,377.84,0.35,0.94,0.94,0.98,CAP,CAP,CAP,CAP,-1043.98,-6473.19,-10281.16,15710.37,2777.11,2430.64,3685.51,-3339.04,2966.85,6914.49,10921.78,16061.29,59.97,113.64,A,216.69,217.38,219.40,376.03,379.73,376.06,217.61,218.10,219.93,377.53,380.57,377.48,218.15,218.74,220.51,378.24,381.59,378.48,23.42,36.19,62.03,30.12,49.07,70.42,32.96,52.06,73.20,0.95,0.97,0.99,CAP,CAP,CAP,0.93,0.95,0.98,CAP,CAP,CAP,0.73,0.89,0.96,CAP,CAP,CAP,A,12/04/2023 08:41,C,12/04/2023 08:40,A,12/04/2023 08:41,B,12/04/2023 08:40,A,12/04/2023 08:41,C,12/04/2023 08:48,C,12/04/2023 08:40,A,12/04/2023 08:41,59.96,60.05,60.00,12/04/2023 08:43,12/04/2023 08:40,Válido,-19009.81,56146.96,18568.58,-37578.39,-10591.46,14280.57,1844.55,-12436.02,-9788.08,-2642.97,1642.39,199.17,59063.34,977.13,3414.27,109400.80,-529.00,678.57,-108097.50,802.79,3086.39,-18429.15,11.34,2312.02,-18429.15,791.45,774.37,-17430.88
12/04/2023 09:00,218.91,218.35,218.10,220.27,49.11,33.35,42.87,71.12,379.15,377.84,380.93,378.68,0.28,0.96,0.95,0.98,CAP,CAP,CAP,CAP,-543.66,-7025.96,-8928.88,15411.19,1870.05,1910.42,2776.21,-2816.58,1947.47,7281.06,9350.52,15666.45,60.03,107.55,A,217.61,217.81,219.69,377.27,379.98,377.60,218.25,218.39,220.35,378.25,381.06,378.59,218.63,218.96,220.92,379.24,381.89,379.18,26.60,42.73,60.04,34.08,50.07,72.34,37.36,57.94,79.06,0.97,0.98,0.99,CAP,CAP,CAP,0.95,0.96,0.98,CAP,CAP,CAP,0.85,0.89,0.96,CAP,CAP,CAP,A,12/04/2023 08:50,C,12/04/2023 08:54,A,12/04/2023 08:51,B,12/04/2023 08:56,A,12/04/2023 08:50,C,12/04/2023 08:56,C,12/04/2023 08:56,A,12/04/2023 08:50,59.97,60.06,60.01,12/04/2023 08:50,12/04/2023 08:51,Válido,-19010.11,56147.29,18568.59,-37578.70,-10591.03,14281.00,1844.99,-12436.02,-9788.08,-2642.97,1642.46,199.53,59063.93,3314.17,3314.17,109400.80,-1741.34,-1741.34,-108097.50,2535.30,2535.30,-18429.15,302.41,302.41,-18429.15,2232.89,2232.89,-17430.88
12/04/2023 09:10,221.99,221.44,221.29,223.24,56.03,43.05,54.81,70.23,384.49,383.16,385.85,384.47,0.97,0.98,0.98,0.98,CAP,CAP,CAP,CAP,-5797.37,-9336.90,-11847.03,15386.56,1514.66,1926.00,2596.68,-3008.03,5991.97,9533.48,12128.27,15677.83,60.01,118.93,A,218.14,217.75,219.49,377.30,379.87,378.29,218.85,218.96,220.55,379.24,381.37,379.69,221.68,221.79,223.53,384.25,386.52,384.72,28.87,35.05,50.85,37.61,55.91,67.89,43.11,64.45,83.28,0.98,0.98,0.99,CAP,CAP,CAP,0.97,0.97,0.98,CAP,CAP,CAP,0.92,0.90,0.94,CAP,CAP,CAP,B,12/04/2023 09:00,C,12/04/2023 09:09,A,12/04/2023 09:00,B,12/04/2023 09:09,A,12/04/2023 09:00,C,12/04/2023 09:09,C,12/04/2023 09:00,A,12/04/2023 09:03,59.97,60.09,60.02,12/04/2023 09:08,12/04/2023 09:06,Válido,-19011.00,56148.18,18568.59,-37579.59,-10590.80,14281.23,1845.21,-12436.02,-9788.08,-2642.97,1642.46,199.76,59064.86,3715.54,3314.17,109400.80,-3557.09,-1741.34,-108097.50,906.11,2535.30,-18429.15,2.30,302.41,-18429.15,903.79,2232.89,-17430.88
12/04/2023 09:20,220.91,219.88,220.76,222.10,44.76,32.17,46.07,56.04,382.63,381.53,384.24,382.11,0.82,0.89,0.98,0.98,CAP,CAP,CAP,CAP,-4071.31,-6319.41,-9924.77,12172.87,2800.72,3180.12,2219.16,-2598.55,4941.62,7074.47,10169.84,12447.14,60.03,102.69,A,219.62,220.43,221.73,381.11,383.40,381.51,220.75,221.21,222.78,382.75,385.28,383.33,221.56,221.88,223.53,384.01,386.39,384.59,29.27,37.22,50.47,41.21,58.97,70.25,43.88,67.48,83.72,0.98,0.99,0.99,CAP,CAP,CAP,0.97,0.98,0.98,CAP,CAP,CAP,0.85,0.97,0.96,CAP,CAP,CAP,A,12/04/2023 09:18,C,12/04/2023 09:13,A,12/04/2023 09:18,B,12/04/2023 09:13,A,12/04/2023 09:18,C,12/04/2023 09:16,B,12/04/2023 09:16,A,12/04/2023 09:18,59.96,60.07,60.02,12/04/2023 09:18,12/04/2023 09:10,Válido,-19012.04,56149.21,18568.59,-37580.63,-10590.52,14281.51,1845.50,-12436.02,-9788.08,-2642.97,1642.46,200.04,59065.94,2069.34,5983.09,109400.80,-1958.94,-5763.76,-108097.50,637.92,1410.79,-18429.15,0.00,2.30,-18429.15,637.92,1408.48,-17430.88
12/04/2023 09:30,222.11,220.92,221.60,223.81,59.53,41.39,63.05,74.16,384.70,383.18,386.50,384.42,0.89,0.95,0.99,0.99,CAP,CAP,CAP,CAP,-6016.85,-8708.06,-13764.60,16455.81,3017.51,2789.05,2395.37,-2166.91,6731.11,9143.80,13971.47,16597.86,60.00,132.42,A,218.74,219.07,221.63,378.75,383.12,380.36,219.95,220.90,223.02,381.99,385.42,382.43,221.00,221.99,224.08,383.83,387.06,384.58,19.18,26.60,53.01,35.30,58.43,76.99,47.13,79.44,92.54,0.95,0.99,0.99,CAP,CAP,CAP,0.90,0.98,0.99,CAP,CAP,CAP,0.63,0.86,0.97,CAP,CAP,CAP,A,12/04/2023 09:24,C,12/04/2023 09:29,A,12/04/2023 09:23,B,12/04/2023 09:29,A,12/04/2023 09:24,C,12/04/2023 09:22,C,12/04/2023 09:25,A,12/04/2023 09:24,59.95,60.06,60.00,12/04/2023 09:24,12/04/2023 09:21,Válido,-19012.49,56149.77,18568.64,-37581.13,-10589.97,14282.07,1846.05,-12436.02,-9788.08,-2642.97,1642.58,200.48,59066.76,1.50,5342.88,109400.80,-1.34,-3738.91,-108097.50,0.67,2846.22,-18429.15,0.00,466.41,-18429.15,0.67,2379.81,-17430.88
12/04/2023 09:40,222.37,221.29,221.96,223.86,68.00,46.23,68.50,89.27,385.15,384.17,387.12,384.16,0.88,0.97,0.99,0.99,CAP,CAP,CAP,CAP,-5076.20,-9925.75,-15009.40,19858.95,2671.33,2480.91,2419.58,-2229.17,5736.18,10231.10,15203.17,19983.67,60.01,150.84,A,219.49,219.79,221.38,379.90,382.96,381.62,220.44,220.99,222.95,382.09,385.42,383.20,221.35,222.37,224.41,384.88,387.52,384.86,17.95,17.72,33.46,32.03,45.68,61.83,46.80,77.78,90.54,0.97,0.99,0.99,CAP,CAP,CAP,0.91,0.97,0.99,CAP,CAP,CAP,0.67,0.85,0.93,CAP,CAP,CAP,A,12/04/2023 09:36,C,12/04/2023 09:30,A,12/04/2023 09:36,B,12/04/2023 09:30,B,12/04/2023 09:37,C,12/04/2023 09:39,C,12/04/2023 09:39,A,12/04/2023 09:33,59.95,60.02,59.99,12/04/2023 09:35,12/04/2023 09:31,Válido,-19012.94,56150.30,18568.68,-37581.62,-10589.53,14282.51,1846.49,-12436.02,-9788.08,-2642.97,1642.66,200.84,59067.49,2933.72,5342.88,109400.80,-1819.97,-3738.91,-108097.50,1759.76,2846.22,-18429.15,309.48,466.41,-18429.15,1450.28,2379.81,-17430.88
12/04/2023 09:50,222.35,221.29,221.90,223.85,67.89,44.13,73.56,85.97,385.11,384.35,386.79,384.20,0.90,0.97,0.98,0.99,CAP,CAP,CAP,CAP,-6390.70,-9459.24,-15992.53,19061.07,3038.97,2423.62,3267.03,-2651.68,7076.47,9764.79,16322.83,19244.63,60.01,147.69,A,219.37,220.95,222.61,382.20,384.85,381.53,221.08,221.78,223.59,383.78,386.54,384.00,221.68,222.45,224.24,385.05,387.65,384.96,23.08,47.19,55.36,41.35,65.16,78.18,46.35,78.83,89.38,0.98,0.99,0.99,CAP,CAP,CAP,0.96,0.98,0.99,CAP,CAP,CAP,0.52,0.96,0.97,CAP,CAP,CAP,A,12/04/2023 09:47,C,12/04/2023 09:44,C,12/04/2023 09:47,B,12/04/2023 09:41,A,12/04/2023 09:47,C,12/04/2023 09:40,C,12/04/2023 09:40,A,12/04/2023 09:47,59.96,60.06,60.01,12/04/2023 09:47,12/04/2023 09:48,Válido,-19013.89,56151.24,18568.68,-37582.56,-10589.09,14282.94,1846.93,-12436.02,-9788.08,-2642.97,1642.66,201.28,59068.54,2339.92,4801.55,109400.80,-2102.37,-3494.10,-108097.50,965.66,2541.64,-18429.15,0.00,309.48,-18429.15,965.66,2232.16,-17430.88
12/04/2023 10:00,221.36,220.10,221.22,222.77,59.49,37.18,67.13,74.16,383.40,382.87,384.99,382.34,0.81,0.92,0.98,0.99,CAP,CAP,CAP,CAP,-5658.04,-7516.27,-14508.67,16366.90,4162.60,3234.22,3171.98,-2243.59,7024.29,8182.57,14851.36,16519.96,60.00,134.07,A,218.90,219.64,220.96,380.31,381.49,380.22,220.24,220.92,222.76,382.48,384.82,382.62,221.38,222.25,224.11,384.81,387.20,384.51,15.35,36.19,45.27,36.17,63.14,71.46,44.81,76.31,88.01,0.97,0.98,0.99,CAP,CAP,CAP,0.92,0.97,0.98,CAP,CAP,CAP,0.35,0.82,0.94,CAP,CAP,CAP,A,12/04/2023 09:59,C,12/04/2023 09:50,C,12/04/2023 09:59,B,12/04/2023 09:50,A,12/04/2023 09:53,C,12/04/2023 09:57,C,12/04/2023 09:50,A,12/04/2023 09:53,59.97,60.06,60.01,12/04/2023 09:55,12/04/2023 09:51,Válido,-19014.76,56152.11,18568.68,-37583.44,-10588.50,14283.54,1847.52,-12436.02,-9788.08,-2642.97,1642.66,201.87,59069.63,1.56,6655.52,109400.80,-1.26,-5576.49,-108097.50,0.93,3339.72,-18429.15,0.00,18.49,-18429.15,0.93,3321.23,-17430.88
12/04/2023 10:10,221.50,221.00,220.16,223.33,59.30,44.96,59.47,73.47,383.64,381.88,384.89,384.15,0.72,0.97,0.91,0.98,CAP,CAP,CAP,CAP,-5355.42,-9590.24,-11920.16,16154.98,5148.65,2602.59,5418.02,-2871.96,7428.94,9937.12,13093.70,16408.28,60.01,116.96,A,219.94,216.45,222.39,377.32,382.47,382.05,220.50,220.76,223.12,382.40,385.14,383.19,221.10,221.89,223.98,384.13,386.87,384.19,31.60,49.01,62.39,40.62,64.13,76.71,46.04,74.37,89.47,0.97,0.98,0.99,CAP,CAP,CAP,0.94,0.96,0.99,CAP,CAP,CAP,0.86,0.28,0.97,CAP,CAP,CAP,B,12/04/2023 10:07,C,12/04/2023 10:02,A,12/04/2023 10:07,B,12/04/2023 10:02,A,12/04/2023 10:03,C,12/04/2023 10:09,C,12/04/2023 10:02,B,12/04/2023 10:07,59.97,60.04,60.00,12/04/2023 10:09,12/04/2023 10:07,Válido,-19015.60,56152.95,18568.68,-37584.27,-10587.79,14284.25,1848.23,-12436.02,-9788.08,-2642.97,1642.66,202.58,59070.77,4563.01,6655.52,109400.80,-3358.53,-5576.49,-108097.50,2847.87,3339.72,-18429.15,7.62,18.49,-18429.15,2840.25,3321.23,-17430.88
12/04/2023 10:20,223.30,222.00,222.88,225.04,63.98,38.78,66.50,86.66,386.77,385.63,389.00,385.67,0.81,0.96,0.99,0.99,CAP,CAP,CAP,CAP,-3500.75,-8244.85,-14607.09,19351.19,2563.87,2481.38,2506.09,-2423.60,4339.21,8610.16,14820.52,19502.37,59.98,145.19,A,220.22,218.54,222.34,379.63,382.92,382.19,221.52,220.74,223.85,383.00,386.04,384.67,222.70,223.44,225.27,386.73,389.09,387.00,34.25,43.88,69.72,43.14,59.06,80.32,47.18,78.15,93.85,0.97,0.99,0.99,CAP,CAP,CAP,0.96,0.91,0.99,CAP,CAP,CAP,0.91,0.73,0.97,CAP,CAP,CAP,B,12/04/2023 10:12,C,12/04/2023 10:16,A,12/04/2023 10:12,B,12/04/2023 10:19,A,12/04/2023 10:17,C,12/04/2023 10:14,C,12/04/2023 10:14,A,12/04/2023 10:17,59.97,60.04,60.00,12/04/2023 10:15,12/04/2023 10:12,Válido,-19016.16,56153.52,18568.68,-37584.84,-10587.00,14285.04,1849.02,-12436.02,-9788.08,-2642.97,1642.68,203.35,59071.79,2001.50,6640.18,109400.80,-1273.46,-4332.44,-108097.50,1402.73,4597.40,-18429.15,5.17,69.37,-18429.15,1397.56,4528.02,-17430.88
12/04/2023 10:30,222.96,222.10,222.12,224.68,58.97,44.64,46.74,85.53,386.18,384.17,388.68,385.68,0.10,0.94,0.95,0.99,CAP,CAP,CAP,CAP,-315.74,-9340.02,-9912.30,18936.58,3147.40,3327.17,3087.22,-3266.98,3163.20,9914.94,10381.94,19216.33,60.01,132.83,A,220.41,221.31,223.13,382.92,386.10,383.30,221.94,222.17,224.27,384.49,387.72,385.44,222.42,223.34,225.28,386.62,389.45,386.62,36.75,39.49,62.02,44.91,58.97,80.74,47.71,76.05,90.45,0.98,0.99,0.99,CAP,CAP,CAP,0.96,0.98,0.99,CAP,CAP,CAP,0.80,0.92,0.95,CAP,CAP,CAP,A,12/04/2023 10:25,C,12/04/2023 10:20,A,12/04/2023 10:24,B,12/04/2023 10:20,A,12/04/2023 10:27,C,12/04/2023 10:26,C,12/04/2023 10:20,A,12/04/2023 10:25,59.95,60.05,60.00,12/04/2023 10:24,12/04/2023 10:28,Válido,-19016.92,56154.28,18568.68,-37585.60,-10586.59,14285.44,1849.42,-12436.02,-9788.08,-2642.97,1642.68,203.75,59072.67,5557.40,5557.40,109400.80,-4305.96,-4305.96,-108097.50,3020.97,3020.97,-18429.15,22.09,22.09,-18429.15,2998.88,2998.88,-17430.88
12/04/2023 10:40,222.89,221.87,222.56,224.25,76.75,53.06,79.17,98.01,386.05,385.43,387.87,384.86,0.91,0.96,0.98,0.99,CAP,CAP,CAP,CAP,-6907.52,-11310.64,-17283.87,21686.98,3121.12,3264.74,3426.21,-3569.83,7579.93,11772.38,17620.18,21978.82,59.98,169.18,A,219.66,219.53,221.23,379.35,383.07,381.57,221.33,221.55,223.81,383.21,387.10,384.42,222.33,222.84,225.22,385.72,389.47,386.44,13.78,12.62,14.81,34.33,43.25,69.89,53.17,79.64,98.53,0.00,0.00,0.99,IND,IND,CAP,0.94,0.98,0.96,CAP,CAP,CAP,0.00,0.01,0.36,CAP,CAP,CAP,B,12/04/2023 10:36,C,12/04/2023 10:31,A,12/04/2023 10:36,B,12/04/2023 10:30,B,12/04/2023 10:36,C,12/04/2023 10:39,A,12/04/2023 10:36,C,12/04/2023 10:36,59.96,60.04,59.99,12/04/2023 10:30,12/04/2023 10:31,Válido,-19016.88,56154.75,18568.94,-37585.82,-10586.08,14285.95,1849.94,-12436.02,-9788.08,-2642.97,1642.93,204.01,59073.41,2952.18,5557.40,109400.80,130.91,-4305.96,-108097.50,2049.62,3020.97,-18429.15,978.43,22.09,-18429.15,1071.19,2998.88,-17430.88
12/04/2023 10:50,222.54,221.60,221.91,224.12,59.91,38.03,62.18,79.51,385.45,384.37,387.06,384.91,0.77,0.93,0.97,0.99,CAP,CAP,CAP,CAP,-3749.23,-7875.55,-13448.94,17575.25,3140.99,2999.30,3087.28,-2945.59,4891.07,8427.34,13798.74,17820.38,60.00,135.25,A,220.12,220.55,222.44,381.95,384.67,382.35,221.22,221.79,223.62,384.12,386.32,384.17,222.38,223.03,224.67,386.35,388.43,385.93,18.37,42.36,51.44,35.17,62.61,72.21,53.65,87.34,98.56,0.96,0.98,0.99,CAP,CAP,CAP,0.91,0.97,0.98,CAP,CAP,CAP,0.72,0.90,0.94,CAP,CAP,CAP,A,12/04/2023 10:44,C,12/04/2023 10:40,A,12/04/2023 10:43,B,12/04/2023 10:40,A,12/04/2023 10:44,C,12/04/2023 10:40,C,12/04/2023 10:49,A,12/04/2023 10:44,59.93,60.03,59.99,12/04/2023 10:49,12/04/2023 10:40,Válido,-19017.67,56155.54,18568.94,-37586.61,-10585.52,14286.52,1850.50,-12436.02,-9788.08,-2642.97,1642.93,204.58,59074.40,1835.75,5072.89,109400.80,-1378.68,-1638.40,-108097.50,1161.94,3139.73,-18429.15,1.71,978.43,-18429.15,1160.22,2161.31,-17430.88
12/04/2023 11:00,223.56,222.51,222.95,225.20,65.58,43.82,64.87,88.06,387.21,385.87,389.22,386.52,0.82,0.94,0.98,0.98,CAP,CAP,CAP,CAP,-3832.17,-9199.46,-14163.64,19530.94,2717.22,3229.38,2927.76,-3439.92,4697.74,9749.82,14463.08,19831.56,60.00,148.52,A,221.03,221.27,223.30,383.15,385.30,383.86,222.36,222.83,224.97,385.92,388.49,386.34,223.08,223.52,225.75,387.20,389.81,387.61,25.07,47.17,58.42,47.27,74.61,88.01,51.75,86.25,97.16,0.97,0.99,0.99,CAP,CAP,CAP,0.95,0.98,0.99,CAP,CAP,CAP,0.84,0.95,0.97,CAP,CAP,CAP,A,12/04/2023 10:50,C,12/04/2023 10:53,A,12/04/2023 10:50,B,12/04/2023 10:53,A,12/04/2023 10:50,C,12/04/2023 10:51,C,12/04/2023 10:53,A,12/04/2023 10:58,59.92,60.03,59.97,12/04/2023 10:51,12/04/2023 10:59,Válido,-19018.80,56156.67,18568.94,-37587.73,-10584.96,14287.08,1851.06,-12436.02,-9788.08,-2642.97,1642.93,205.14,59075.66,6901.23,6901.23,109400.80,-5885.82,-5885.82,-108097.50,3396.97,3396.97,-18429.15,1.71,1.71,-18429.15,3395.26,3395.26,-17430.88
12/04/2023 11:10,223.42,222.20,223.10,224.95,72.55,48.68,78.53,90.43,386.96,386.03,388.78,386.08,0.94,0.95,0.99,0.98,CAP,CAP,CAP,CAP,-7544.75,-10291.41,-17261.71,20008.37,2667.20,3332.11,3002.69,-3667.59,8002.33,10817.39,17520.92,20341.73,59.98,162.40,A,221.50,222.29,224.17,384.55,387.13,385.22,222.33,222.97,225.03,385.86,388.86,386.31,222.74,223.69,225.77,387.00,390.24,387.03,40.14,55.80,69.84,46.50,71.52,87.39,49.54,81.76,102.41,0.96,0.99,0.99,CAP,CAP,CAP,0.95,0.98,0.98,CAP,CAP,CAP,0.87,0.95,0.97,CAP,CAP,CAP,A,12/04/2023 11:02,C,12/04/2023 11:07,A,12/04/2023 11:03,B,12/04/2023 11:07,A,12/04/2023 11:02,C,12/04/2023 11:08,C,12/04/2023 11:08,A,12/04/2023 11:02,59.96,60.07,59.99,12/04/2023 11:05,12/04/2023 11:02,Válido,-19019.81,56157.68,18568.94,-37588.74,-10584.46,14287.58,1851.56,-12436.02,-9788.08,-2642.97,1642.93,205.64,59076.80,4536.14,6901.23,109400.80,-4041.09,-5885.82,-108097.50,2006.29,3396.97,-18429.15,0.00,1.71,-18429.15,2006.29,3395.26,-17430.88
